dataset,budget,method,n_seeds,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,subset_jaccard_pairwise_mean
covtype_binary_20000,25,budget_prune_h_lr,1,0.7513980681240467,0.0,0.8248350218886804,0.0,0.7864541208788127,0.0,1.0
covtype_binary_20000,25,forward_f1_h_lr,1,0.7699050401753105,0.0,0.8372097560975609,0.0,0.8003235955570914,0.0,1.0
covtype_binary_20000,25,gate_l1_topk_proxy_h_lr,1,0.7806324110671937,0.0,0.8558461538461538,0.0,0.8283294915126364,0.0,1.0
covtype_binary_20000,25,lofo_f1_bootstrap_h_lr,1,0.7704472448727453,0.0,0.846645153220763,0.0,0.8121398999290522,0.0,1.0
covtype_binary_20000,25,lofo_f1_h_lr,1,0.7704472448727453,0.0,0.846645153220763,0.0,0.8121398999290522,0.0,1.0
covtype_binary_20000,25,stable_budget_prune_h_lr,1,0.7513980681240467,0.0,0.8248350218886804,0.0,0.7864541208788127,0.0,1.0
