dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
breast_cancer,23,50,0.9,26,1,152,0.00861275419825264,1
breast_cancer,23,100,0.75,1,13,146,4.767496055031045e-05,1
breast_cancer,23,100,0.75,2,1,135,-8.53291497063674e-05,1
breast_cancer,23,100,0.75,3,3,48,4.9812147886397345e-05,1
breast_cancer,23,100,0.75,4,4,51,5.5747852836410955e-05,1
breast_cancer,23,100,0.75,5,4,15,5.84112103706215e-05,1
breast_cancer,23,100,0.75,6,151,128,0.00024525170917075526,1
breast_cancer,23,100,0.75,7,2,25,5.013571417012211e-05,1
breast_cancer,23,100,0.75,8,5,123,4.6542243568994945e-05,1
breast_cancer,23,100,0.75,9,1,69,0.0001035000605392987,1
breast_cancer,23,100,0.75,10,1,134,5.2247983715784235e-05,1
breast_cancer,23,100,0.75,11,1,188,0.000173584619154038,1
breast_cancer,23,100,0.75,12,2,100,0.31313131421513224,1
breast_cancer,23,100,0.75,13,1,106,0.016236684115320844,1
breast_cancer,23,100,0.75,14,1,109,0.004799405432835354,1
breast_cancer,23,100,0.75,15,1,39,0.007486494644904869,1
breast_cancer,23,100,0.75,16,1,152,0.00861275419825264,1
breast_cancer,23,100,0.85,1,2,126,7.512451027254924e-06,1
breast_cancer,23,100,0.85,2,11,146,4.767496055031045e-05,1
breast_cancer,23,100,0.85,3,1,135,-8.53291497063674e-05,1
breast_cancer,23,100,0.85,4,3,48,4.9812147886397345e-05,1
breast_cancer,23,100,0.85,5,4,51,5.5747852836410955e-05,1
breast_cancer,23,100,0.85,6,4,15,5.84112103706215e-05,1
breast_cancer,23,100,0.85,7,12,128,0.00024525170917075526,1
breast_cancer,23,100,0.85,8,7,101,5.528500381749707e-05,1
breast_cancer,23,100,0.85,9,131,73,0.00012415914217593638,1
breast_cancer,23,100,0.85,10,1,76,5.3613875249044346e-05,1
breast_cancer,23,100,0.85,11,2,25,5.013571417012211e-05,1
breast_cancer,23,100,0.85,12,5,123,4.6542243568994945e-05,1
breast_cancer,23,100,0.85,13,1,69,0.0001035000605392987,1
breast_cancer,23,100,0.85,14,1,134,5.2247983715784235e-05,1
breast_cancer,23,100,0.85,15,1,188,0.000173584619154038,1
breast_cancer,23,100,0.85,16,2,100,0.31313131421513224,1
breast_cancer,23,100,0.85,17,1,106,0.016236684115320844,1
breast_cancer,23,100,0.85,18,1,109,0.004799405432835354,1
breast_cancer,23,100,0.85,19,1,39,0.007486494644904869,1
breast_cancer,23,100,0.85,20,1,152,0.00861275419825264,1
breast_cancer,23,100,0.9,1,2,126,7.512451027254924e-06,1
breast_cancer,23,100,0.9,2,3,146,4.767496055031045e-05,1
breast_cancer,23,100,0.9,3,8,21,3.88546651227048e-05,1
breast_cancer,23,100,0.9,4,1,135,-8.53291497063674e-05,1
breast_cancer,23,100,0.9,5,3,48,4.9812147886397345e-05,1
breast_cancer,23,100,0.9,6,4,51,5.5747852836410955e-05,1
breast_cancer,23,100,0.9,7,4,15,5.84112103706215e-05,1
breast_cancer,23,100,0.9,8,12,128,0.00024525170917075526,1
breast_cancer,23,100,0.9,9,6,101,5.528500381749707e-05,1
breast_cancer,23,100,0.9,10,1,32,-3.49302894131695e-05,1
breast_cancer,23,100,0.9,11,16,8,5.704324490059948e-05,1
breast_cancer,23,100,0.9,12,3,104,5.308890707075159e-05,1
breast_cancer,23,100,0.9,13,4,111,5.117927809240863e-05,1
breast_cancer,23,100,0.9,14,108,73,0.00012415914217593638,1
breast_cancer,23,100,0.9,15,1,76,5.3613875249044346e-05,1
breast_cancer,23,100,0.9,16,2,25,5.013571417012211e-05,1
breast_cancer,23,100,0.9,17,5,123,4.6542243568994945e-05,1
breast_cancer,23,100,0.9,18,1,69,0.0001035000605392987,1
breast_cancer,23,100,0.9,19,1,134,5.2247983715784235e-05,1
breast_cancer,23,100,0.9,20,1,188,0.000173584619154038,1
breast_cancer,23,100,0.9,21,1,58,0.2896183976026497,1
breast_cancer,23,100,0.9,22,1,100,0.31313131421513224,1
breast_cancer,23,100,0.9,23,1,106,0.016236684115320844,1
breast_cancer,23,100,0.9,24,1,109,0.004799405432835354,1
breast_cancer,23,100,0.9,25,1,39,0.007486494644904869,1
breast_cancer,23,100,0.9,26,1,152,0.00861275419825264,1
breast_cancer,29,25,0.75,1,2,133,0.00603165387942051,1
breast_cancer,29,25,0.75,2,2,110,0.35975095620369607,1
breast_cancer,29,25,0.75,3,1,164,3.9011653672328325e-05,1
breast_cancer,29,25,0.75,4,1,85,0.006975442112937994,1
breast_cancer,29,25,0.75,5,3,88,8.21131002848325e-05,1
breast_cancer,29,25,0.75,6,4,39,3.04105087443364e-06,1
breast_cancer,29,25,0.75,7,1,136,-2.721021200851291e-05,1
breast_cancer,29,25,0.75,8,5,78,1.4484512833319585e-05,1
breast_cancer,29,25,0.75,9,2,25,1.1676982141019948e-05,1
breast_cancer,29,25,0.75,10,1,130,-1.9812236512973397e-05,1
breast_cancer,29,25,0.75,11,1,113,4.797291252123942e-06,1
breast_cancer,29,25,0.75,12,1,174,3.5203922717844116e-06,1
breast_cancer,29,25,0.75,13,8,172,1.4298125320087035e-05,1
breast_cancer,29,25,0.75,14,16,167,7.282008834152975e-06,1
breast_cancer,29,25,0.75,15,6,176,4.48577558528028e-06,1
breast_cancer,29,25,0.75,16,3,134,2.5738663929526784e-06,1
breast_cancer,29,25,0.75,17,14,59,1.8319669515367773e-05,1
breast_cancer,29,25,0.75,18,6,173,2.125490193066043e-05,1
breast_cancer,29,25,0.75,19,103,132,5.396705292996275e-05,1
breast_cancer,29,25,0.75,20,6,74,1.146299897556921e-05,1
breast_cancer,29,25,0.75,21,1,152,7.089353841978341e-06,1
breast_cancer,29,25,0.75,22,1,115,7.588348702192854e-05,1
breast_cancer,29,25,0.75,23,1,117,7.476895044134478e-05,1
breast_cancer,29,25,0.75,24,2,29,0.006750845737792353,1
breast_cancer,29,25,0.75,25,1,1,5.084514660122323e-05,1
breast_cancer,29,25,0.85,1,1,11,6.792234276099991e-05,1
breast_cancer,29,25,0.85,2,1,133,0.00603165387942051,1
breast_cancer,29,25,0.85,3,2,110,0.35975095620369607,1
breast_cancer,29,25,0.85,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,25,0.85,5,1,85,0.006975442112937994,1
breast_cancer,29,25,0.85,6,3,88,8.21131002848325e-05,1
breast_cancer,29,25,0.85,7,3,39,3.04105087443364e-06,0
breast_cancer,29,25,0.85,8,1,44,-4.1891745948862205e-05,0
breast_cancer,29,25,0.85,9,1,136,-2.721021200851291e-05,0
breast_cancer,29,25,0.85,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,25,0.85,11,1,98,5.173545235531013e-07,0
breast_cancer,29,25,0.85,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,25,0.85,13,1,130,-1.9812236512973397e-05,0
breast_cancer,29,25,0.85,14,1,113,4.797291252123942e-06,1
breast_cancer,29,25,0.85,15,1,174,3.5203922717844116e-06,0
breast_cancer,29,25,0.85,16,3,77,9.854857906672898e-06,1
breast_cancer,29,25,0.85,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,25,0.85,18,3,86,8.147094266112292e-07,0
breast_cancer,29,25,0.85,19,13,167,7.282008834152975e-06,1
breast_cancer,29,25,0.85,20,6,176,4.48577558528028e-06,1
breast_cancer,29,25,0.85,21,3,134,2.5738663929526784e-06,0
breast_cancer,29,25,0.85,22,3,175,3.4503786860845542e-06,0
breast_cancer,29,25,0.85,23,10,66,1.5861373694423322e-05,1
breast_cancer,29,25,0.85,24,1,59,1.8319669515367773e-05,1
breast_cancer,29,25,0.85,25,3,181,1.1757238349129756e-06,0
breast_cancer,29,25,0.85,26,3,173,2.125490193066043e-05,1
breast_cancer,29,25,0.85,27,7,83,6.065930824269636e-06,1
breast_cancer,29,25,0.85,28,3,179,3.3582416824537442e-06,0
breast_cancer,29,25,0.85,29,92,132,5.396705292996275e-05,1
breast_cancer,29,25,0.85,30,1,146,-1.3162605238033892e-06,0
breast_cancer,29,25,0.85,31,4,103,9.034099113677113e-06,1
breast_cancer,29,25,0.85,32,2,74,1.146299897556921e-05,1
breast_cancer,29,25,0.85,33,1,152,7.089353841978341e-06,1
breast_cancer,29,25,0.85,34,1,115,7.588348702192854e-05,1
breast_cancer,29,25,0.85,35,1,117,7.476895044134478e-05,1
breast_cancer,29,25,0.85,36,2,29,0.006750845737792353,1
breast_cancer,29,25,0.85,37,1,1,5.084514660122323e-05,1
breast_cancer,29,25,0.9,1,1,11,6.792234276099991e-05,1
breast_cancer,29,25,0.9,2,1,133,0.00603165387942051,1
breast_cancer,29,25,0.9,3,2,110,0.35975095620369607,1
breast_cancer,29,25,0.9,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,25,0.9,5,1,85,0.006975442112937994,1
breast_cancer,29,25,0.9,6,3,88,8.21131002848325e-05,1
breast_cancer,29,25,0.9,7,3,39,3.04105087443364e-06,0
breast_cancer,29,25,0.9,8,1,44,-4.1891745948862205e-05,0
breast_cancer,29,25,0.9,9,1,136,-2.721021200851291e-05,0
breast_cancer,29,25,0.9,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,25,0.9,11,1,98,5.173545235531013e-07,0
breast_cancer,29,25,0.9,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,25,0.9,13,1,130,-1.9812236512973397e-05,0
breast_cancer,29,25,0.9,14,1,113,4.797291252123942e-06,0
breast_cancer,29,25,0.9,15,1,174,3.5203922717844116e-06,0
breast_cancer,29,25,0.9,16,3,77,9.854857906672898e-06,1
breast_cancer,29,25,0.9,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,25,0.9,18,3,86,8.147094266112292e-07,0
breast_cancer,29,25,0.9,19,9,168,5.022177205656758e-06,0
breast_cancer,29,25,0.9,20,4,167,7.282008834152975e-06,1
breast_cancer,29,25,0.9,21,6,176,4.48577558528028e-06,0
breast_cancer,29,25,0.9,22,2,134,2.5738663929526784e-06,0
breast_cancer,29,25,0.9,23,1,17,2.195113799001447e-06,0
breast_cancer,29,25,0.9,24,2,175,3.4503786860845542e-06,0
breast_cancer,29,25,0.9,25,1,189,2.156941986892688e-06,0
breast_cancer,29,25,0.9,26,3,66,1.5861373694423322e-05,1
breast_cancer,29,25,0.9,27,7,37,6.963300842852821e-06,1
breast_cancer,29,25,0.9,28,1,59,1.8319669515367773e-05,1
breast_cancer,29,25,0.9,29,3,181,1.1757238349129756e-06,0
breast_cancer,29,25,0.9,30,2,106,1.4113863812151642e-05,1
breast_cancer,29,25,0.9,31,1,173,2.125490193066043e-05,1
breast_cancer,29,25,0.9,32,7,83,6.065930824269636e-06,0
breast_cancer,29,25,0.9,33,3,179,3.3582416824537442e-06,0
breast_cancer,29,25,0.9,34,83,61,1.918607883768554e-05,1
breast_cancer,29,25,0.9,35,1,132,5.396705292996275e-05,1
breast_cancer,29,25,0.9,36,2,166,3.946095808766634e-06,0
breast_cancer,29,25,0.9,37,5,150,5.909209857275777e-06,0
breast_cancer,29,25,0.9,38,1,91,8.49774691275354e-07,0
breast_cancer,29,25,0.9,39,1,146,-1.3162605238033892e-06,0
breast_cancer,29,25,0.9,40,3,177,3.941374739829806e-06,0
breast_cancer,29,25,0.9,41,1,103,9.034099113677113e-06,1
breast_cancer,29,25,0.9,42,1,74,1.146299897556921e-05,1
breast_cancer,29,25,0.9,43,1,184,1.1072075331974157e-06,0
breast_cancer,29,25,0.9,44,1,152,7.089353841978341e-06,1
breast_cancer,29,25,0.9,45,1,115,7.588348702192854e-05,1
breast_cancer,29,25,0.9,46,1,117,7.476895044134478e-05,1
breast_cancer,29,25,0.9,47,2,29,0.006750845737792353,1
breast_cancer,29,25,0.9,48,1,1,5.084514660122323e-05,1
breast_cancer,29,50,0.75,1,2,133,0.00603165387942051,1
breast_cancer,29,50,0.75,2,2,110,0.35975095620369607,1
breast_cancer,29,50,0.75,3,1,164,3.9011653672328325e-05,1
breast_cancer,29,50,0.75,4,1,85,0.006975442112937994,1
breast_cancer,29,50,0.75,5,3,88,8.21131002848325e-05,1
breast_cancer,29,50,0.75,6,4,39,3.04105087443364e-06,1
breast_cancer,29,50,0.75,7,1,136,-2.721021200851291e-05,1
breast_cancer,29,50,0.75,8,5,78,1.4484512833319585e-05,1
breast_cancer,29,50,0.75,9,2,25,1.1676982141019948e-05,1
breast_cancer,29,50,0.75,10,1,130,-1.9812236512973397e-05,1
breast_cancer,29,50,0.75,11,1,113,4.797291252123942e-06,1
breast_cancer,29,50,0.75,12,1,174,3.5203922717844116e-06,1
breast_cancer,29,50,0.75,13,8,172,1.4298125320087035e-05,1
breast_cancer,29,50,0.75,14,16,167,7.282008834152975e-06,1
breast_cancer,29,50,0.75,15,6,176,4.48577558528028e-06,1
breast_cancer,29,50,0.75,16,3,134,2.5738663929526784e-06,1
breast_cancer,29,50,0.75,17,14,59,1.8319669515367773e-05,1
breast_cancer,29,50,0.75,18,6,173,2.125490193066043e-05,1
breast_cancer,29,50,0.75,19,103,132,5.396705292996275e-05,1
breast_cancer,29,50,0.75,20,6,74,1.146299897556921e-05,1
breast_cancer,29,50,0.75,21,1,152,7.089353841978341e-06,1
breast_cancer,29,50,0.75,22,1,115,7.588348702192854e-05,1
breast_cancer,29,50,0.75,23,1,117,7.476895044134478e-05,1
breast_cancer,29,50,0.75,24,2,29,0.006750845737792353,1
breast_cancer,29,50,0.75,25,1,1,5.084514660122323e-05,1
breast_cancer,29,50,0.85,1,1,11,6.792234276099991e-05,1
breast_cancer,29,50,0.85,2,1,133,0.00603165387942051,1
breast_cancer,29,50,0.85,3,2,110,0.35975095620369607,1
breast_cancer,29,50,0.85,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,50,0.85,5,1,85,0.006975442112937994,1
breast_cancer,29,50,0.85,6,3,88,8.21131002848325e-05,1
breast_cancer,29,50,0.85,7,3,39,3.04105087443364e-06,1
breast_cancer,29,50,0.85,8,1,44,-4.1891745948862205e-05,1
breast_cancer,29,50,0.85,9,1,136,-2.721021200851291e-05,1
breast_cancer,29,50,0.85,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,50,0.85,11,1,98,5.173545235531013e-07,1
breast_cancer,29,50,0.85,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,50,0.85,13,1,130,-1.9812236512973397e-05,1
breast_cancer,29,50,0.85,14,1,113,4.797291252123942e-06,1
breast_cancer,29,50,0.85,15,1,174,3.5203922717844116e-06,1
breast_cancer,29,50,0.85,16,3,77,9.854857906672898e-06,1
breast_cancer,29,50,0.85,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,50,0.85,18,3,86,8.147094266112292e-07,1
breast_cancer,29,50,0.85,19,13,167,7.282008834152975e-06,1
breast_cancer,29,50,0.85,20,6,176,4.48577558528028e-06,1
breast_cancer,29,50,0.85,21,3,134,2.5738663929526784e-06,1
breast_cancer,29,50,0.85,22,3,175,3.4503786860845542e-06,1
breast_cancer,29,50,0.85,23,10,66,1.5861373694423322e-05,1
breast_cancer,29,50,0.85,24,1,59,1.8319669515367773e-05,1
breast_cancer,29,50,0.85,25,3,181,1.1757238349129756e-06,1
breast_cancer,29,50,0.85,26,3,173,2.125490193066043e-05,1
breast_cancer,29,50,0.85,27,7,83,6.065930824269636e-06,1
breast_cancer,29,50,0.85,28,3,179,3.3582416824537442e-06,1
breast_cancer,29,50,0.85,29,92,132,5.396705292996275e-05,1
breast_cancer,29,50,0.85,30,1,146,-1.3162605238033892e-06,1
breast_cancer,29,50,0.85,31,4,103,9.034099113677113e-06,1
breast_cancer,29,50,0.85,32,2,74,1.146299897556921e-05,1
breast_cancer,29,50,0.85,33,1,152,7.089353841978341e-06,1
breast_cancer,29,50,0.85,34,1,115,7.588348702192854e-05,1
breast_cancer,29,50,0.85,35,1,117,7.476895044134478e-05,1
breast_cancer,29,50,0.85,36,2,29,0.006750845737792353,1
breast_cancer,29,50,0.85,37,1,1,5.084514660122323e-05,1
breast_cancer,29,50,0.9,1,1,11,6.792234276099991e-05,1
breast_cancer,29,50,0.9,2,1,133,0.00603165387942051,1
breast_cancer,29,50,0.9,3,2,110,0.35975095620369607,1
breast_cancer,29,50,0.9,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,50,0.9,5,1,85,0.006975442112937994,1
breast_cancer,29,50,0.9,6,3,88,8.21131002848325e-05,1
breast_cancer,29,50,0.9,7,3,39,3.04105087443364e-06,1
breast_cancer,29,50,0.9,8,1,44,-4.1891745948862205e-05,1
breast_cancer,29,50,0.9,9,1,136,-2.721021200851291e-05,1
breast_cancer,29,50,0.9,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,50,0.9,11,1,98,5.173545235531013e-07,1
breast_cancer,29,50,0.9,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,50,0.9,13,1,130,-1.9812236512973397e-05,1
breast_cancer,29,50,0.9,14,1,113,4.797291252123942e-06,1
breast_cancer,29,50,0.9,15,1,174,3.5203922717844116e-06,1
breast_cancer,29,50,0.9,16,3,77,9.854857906672898e-06,1
breast_cancer,29,50,0.9,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,50,0.9,18,3,86,8.147094266112292e-07,1
breast_cancer,29,50,0.9,19,9,168,5.022177205656758e-06,1
breast_cancer,29,50,0.9,20,4,167,7.282008834152975e-06,1
breast_cancer,29,50,0.9,21,6,176,4.48577558528028e-06,1
breast_cancer,29,50,0.9,22,2,134,2.5738663929526784e-06,1
breast_cancer,29,50,0.9,23,1,17,2.195113799001447e-06,1
breast_cancer,29,50,0.9,24,2,175,3.4503786860845542e-06,1
breast_cancer,29,50,0.9,25,1,189,2.156941986892688e-06,1
breast_cancer,29,50,0.9,26,3,66,1.5861373694423322e-05,1
breast_cancer,29,50,0.9,27,7,37,6.963300842852821e-06,1
breast_cancer,29,50,0.9,28,1,59,1.8319669515367773e-05,1
breast_cancer,29,50,0.9,29,3,181,1.1757238349129756e-06,1
breast_cancer,29,50,0.9,30,2,106,1.4113863812151642e-05,1
breast_cancer,29,50,0.9,31,1,173,2.125490193066043e-05,1
breast_cancer,29,50,0.9,32,7,83,6.065930824269636e-06,1
breast_cancer,29,50,0.9,33,3,179,3.3582416824537442e-06,1
breast_cancer,29,50,0.9,34,83,61,1.918607883768554e-05,1
breast_cancer,29,50,0.9,35,1,132,5.396705292996275e-05,1
breast_cancer,29,50,0.9,36,2,166,3.946095808766634e-06,1
breast_cancer,29,50,0.9,37,5,150,5.909209857275777e-06,1
breast_cancer,29,50,0.9,38,1,91,8.49774691275354e-07,1
breast_cancer,29,50,0.9,39,1,146,-1.3162605238033892e-06,1
breast_cancer,29,50,0.9,40,3,177,3.941374739829806e-06,1
breast_cancer,29,50,0.9,41,1,103,9.034099113677113e-06,1
breast_cancer,29,50,0.9,42,1,74,1.146299897556921e-05,1
breast_cancer,29,50,0.9,43,1,184,1.1072075331974157e-06,1
breast_cancer,29,50,0.9,44,1,152,7.089353841978341e-06,1
breast_cancer,29,50,0.9,45,1,115,7.588348702192854e-05,1
breast_cancer,29,50,0.9,46,1,117,7.476895044134478e-05,1
breast_cancer,29,50,0.9,47,2,29,0.006750845737792353,1
breast_cancer,29,50,0.9,48,1,1,5.084514660122323e-05,1
breast_cancer,29,100,0.75,1,2,133,0.00603165387942051,1
breast_cancer,29,100,0.75,2,2,110,0.35975095620369607,1
breast_cancer,29,100,0.75,3,1,164,3.9011653672328325e-05,1
breast_cancer,29,100,0.75,4,1,85,0.006975442112937994,1
breast_cancer,29,100,0.75,5,3,88,8.21131002848325e-05,1
breast_cancer,29,100,0.75,6,4,39,3.04105087443364e-06,1
breast_cancer,29,100,0.75,7,1,136,-2.721021200851291e-05,1
breast_cancer,29,100,0.75,8,5,78,1.4484512833319585e-05,1
breast_cancer,29,100,0.75,9,2,25,1.1676982141019948e-05,1
breast_cancer,29,100,0.75,10,1,130,-1.9812236512973397e-05,1
breast_cancer,29,100,0.75,11,1,113,4.797291252123942e-06,1
breast_cancer,29,100,0.75,12,1,174,3.5203922717844116e-06,1
breast_cancer,29,100,0.75,13,8,172,1.4298125320087035e-05,1
breast_cancer,29,100,0.75,14,16,167,7.282008834152975e-06,1
breast_cancer,29,100,0.75,15,6,176,4.48577558528028e-06,1
breast_cancer,29,100,0.75,16,3,134,2.5738663929526784e-06,1
breast_cancer,29,100,0.75,17,14,59,1.8319669515367773e-05,1
breast_cancer,29,100,0.75,18,6,173,2.125490193066043e-05,1
breast_cancer,29,100,0.75,19,103,132,5.396705292996275e-05,1
breast_cancer,29,100,0.75,20,6,74,1.146299897556921e-05,1
breast_cancer,29,100,0.75,21,1,152,7.089353841978341e-06,1
breast_cancer,29,100,0.75,22,1,115,7.588348702192854e-05,1
breast_cancer,29,100,0.75,23,1,117,7.476895044134478e-05,1
breast_cancer,29,100,0.75,24,2,29,0.006750845737792353,1
breast_cancer,29,100,0.75,25,1,1,5.084514660122323e-05,1
breast_cancer,29,100,0.85,1,1,11,6.792234276099991e-05,1
breast_cancer,29,100,0.85,2,1,133,0.00603165387942051,1
breast_cancer,29,100,0.85,3,2,110,0.35975095620369607,1
breast_cancer,29,100,0.85,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,100,0.85,5,1,85,0.006975442112937994,1
breast_cancer,29,100,0.85,6,3,88,8.21131002848325e-05,1
breast_cancer,29,100,0.85,7,3,39,3.04105087443364e-06,1
breast_cancer,29,100,0.85,8,1,44,-4.1891745948862205e-05,1
breast_cancer,29,100,0.85,9,1,136,-2.721021200851291e-05,1
breast_cancer,29,100,0.85,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,100,0.85,11,1,98,5.173545235531013e-07,1
breast_cancer,29,100,0.85,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,100,0.85,13,1,130,-1.9812236512973397e-05,1
breast_cancer,29,100,0.85,14,1,113,4.797291252123942e-06,1
breast_cancer,29,100,0.85,15,1,174,3.5203922717844116e-06,1
breast_cancer,29,100,0.85,16,3,77,9.854857906672898e-06,1
breast_cancer,29,100,0.85,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,100,0.85,18,3,86,8.147094266112292e-07,1
breast_cancer,29,100,0.85,19,13,167,7.282008834152975e-06,1
breast_cancer,29,100,0.85,20,6,176,4.48577558528028e-06,1
breast_cancer,29,100,0.85,21,3,134,2.5738663929526784e-06,1
breast_cancer,29,100,0.85,22,3,175,3.4503786860845542e-06,1
breast_cancer,29,100,0.85,23,10,66,1.5861373694423322e-05,1
breast_cancer,29,100,0.85,24,1,59,1.8319669515367773e-05,1
breast_cancer,29,100,0.85,25,3,181,1.1757238349129756e-06,1
breast_cancer,29,100,0.85,26,3,173,2.125490193066043e-05,1
breast_cancer,29,100,0.85,27,7,83,6.065930824269636e-06,1
breast_cancer,29,100,0.85,28,3,179,3.3582416824537442e-06,1
breast_cancer,29,100,0.85,29,92,132,5.396705292996275e-05,1
breast_cancer,29,100,0.85,30,1,146,-1.3162605238033892e-06,1
breast_cancer,29,100,0.85,31,4,103,9.034099113677113e-06,1
breast_cancer,29,100,0.85,32,2,74,1.146299897556921e-05,1
breast_cancer,29,100,0.85,33,1,152,7.089353841978341e-06,1
breast_cancer,29,100,0.85,34,1,115,7.588348702192854e-05,1
breast_cancer,29,100,0.85,35,1,117,7.476895044134478e-05,1
breast_cancer,29,100,0.85,36,2,29,0.006750845737792353,1
breast_cancer,29,100,0.85,37,1,1,5.084514660122323e-05,1
breast_cancer,29,100,0.9,1,1,11,6.792234276099991e-05,1
breast_cancer,29,100,0.9,2,1,133,0.00603165387942051,1
breast_cancer,29,100,0.9,3,2,110,0.35975095620369607,1
breast_cancer,29,100,0.9,4,1,164,3.9011653672328325e-05,1
breast_cancer,29,100,0.9,5,1,85,0.006975442112937994,1
breast_cancer,29,100,0.9,6,3,88,8.21131002848325e-05,1
breast_cancer,29,100,0.9,7,3,39,3.04105087443364e-06,1
breast_cancer,29,100,0.9,8,1,44,-4.1891745948862205e-05,1
breast_cancer,29,100,0.9,9,1,136,-2.721021200851291e-05,1
breast_cancer,29,100,0.9,10,4,78,1.4484512833319585e-05,1
breast_cancer,29,100,0.9,11,1,98,5.173545235531013e-07,1
breast_cancer,29,100,0.9,12,2,25,1.1676982141019948e-05,1
breast_cancer,29,100,0.9,13,1,130,-1.9812236512973397e-05,1
breast_cancer,29,100,0.9,14,1,113,4.797291252123942e-06,1
breast_cancer,29,100,0.9,15,1,174,3.5203922717844116e-06,1
breast_cancer,29,100,0.9,16,3,77,9.854857906672898e-06,1
breast_cancer,29,100,0.9,17,5,172,1.4298125320087035e-05,1
breast_cancer,29,100,0.9,18,3,86,8.147094266112292e-07,1
breast_cancer,29,100,0.9,19,9,168,5.022177205656758e-06,1
breast_cancer,29,100,0.9,20,4,167,7.282008834152975e-06,1
breast_cancer,29,100,0.9,21,6,176,4.48577558528028e-06,1
breast_cancer,29,100,0.9,22,2,134,2.5738663929526784e-06,1
breast_cancer,29,100,0.9,23,1,17,2.195113799001447e-06,1
breast_cancer,29,100,0.9,24,2,175,3.4503786860845542e-06,1
breast_cancer,29,100,0.9,25,1,189,2.156941986892688e-06,1
breast_cancer,29,100,0.9,26,3,66,1.5861373694423322e-05,1
breast_cancer,29,100,0.9,27,7,37,6.963300842852821e-06,1
breast_cancer,29,100,0.9,28,1,59,1.8319669515367773e-05,1
breast_cancer,29,100,0.9,29,3,181,1.1757238349129756e-06,1
breast_cancer,29,100,0.9,30,2,106,1.4113863812151642e-05,1
breast_cancer,29,100,0.9,31,1,173,2.125490193066043e-05,1
breast_cancer,29,100,0.9,32,7,83,6.065930824269636e-06,1
breast_cancer,29,100,0.9,33,3,179,3.3582416824537442e-06,1
breast_cancer,29,100,0.9,34,83,61,1.918607883768554e-05,1
breast_cancer,29,100,0.9,35,1,132,5.396705292996275e-05,1
breast_cancer,29,100,0.9,36,2,166,3.946095808766634e-06,1
breast_cancer,29,100,0.9,37,5,150,5.909209857275777e-06,1
breast_cancer,29,100,0.9,38,1,91,8.49774691275354e-07,1
breast_cancer,29,100,0.9,39,1,146,-1.3162605238033892e-06,1
breast_cancer,29,100,0.9,40,3,177,3.941374739829806e-06,1
breast_cancer,29,100,0.9,41,1,103,9.034099113677113e-06,1
breast_cancer,29,100,0.9,42,1,74,1.146299897556921e-05,1
breast_cancer,29,100,0.9,43,1,184,1.1072075331974157e-06,1
breast_cancer,29,100,0.9,44,1,152,7.089353841978341e-06,1
breast_cancer,29,100,0.9,45,1,115,7.588348702192854e-05,1
breast_cancer,29,100,0.9,46,1,117,7.476895044134478e-05,1
breast_cancer,29,100,0.9,47,2,29,0.006750845737792353,1
breast_cancer,29,100,0.9,48,1,1,5.084514660122323e-05,1
