dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
covtype_binary_20000,7,50,0.85,11,2,497,0.8719027667651347,0
covtype_binary_20000,7,50,0.85,12,12,680,18.077843382463556,1
covtype_binary_20000,7,50,0.85,13,6,772,18.077843382463556,1
covtype_binary_20000,7,50,0.85,14,6,818,18.077843382463556,1
covtype_binary_20000,7,50,0.85,15,6,573,18.077843382463556,1
covtype_binary_20000,7,50,0.85,16,20,67,18.077843382463556,1
covtype_binary_20000,7,50,0.85,17,7,220,17.791063707092146,0
covtype_binary_20000,7,50,0.85,18,7,101,18.07473132254462,1
covtype_binary_20000,7,50,0.85,19,11,350,17.42220130124371,0
covtype_binary_20000,7,50,0.85,20,6,711,18.077843382463556,1
covtype_binary_20000,7,50,0.85,21,1,14,0.0008764727361865732,0
covtype_binary_20000,7,50,0.85,22,8,329,18.010926328338286,0
covtype_binary_20000,7,50,0.85,23,17,71,18.077843382463556,1
covtype_binary_20000,7,50,0.85,24,4,219,16.717794540591477,0
covtype_binary_20000,7,50,0.85,25,39,299,16.068962594053797,0
covtype_binary_20000,7,50,0.85,26,18,590,18.077843382463556,1
covtype_binary_20000,7,50,0.85,27,6,671,18.077843382463556,1
covtype_binary_20000,7,50,0.85,28,18,625,18.077843382463556,1
covtype_binary_20000,7,50,0.85,29,8,93,17.836552724310685,0
covtype_binary_20000,7,50,0.85,30,12,408,18.077843382463556,1
covtype_binary_20000,7,50,0.85,31,2,776,0.016300035912164557,0
covtype_binary_20000,7,50,0.85,32,17,416,18.077843382463556,1
covtype_binary_20000,7,50,0.85,33,12,180,17.63384316964001,0
covtype_binary_20000,7,50,0.85,34,6,500,18.077843382463556,1
covtype_binary_20000,7,50,0.85,35,6,899,18.077843382463556,1
covtype_binary_20000,7,50,0.85,36,6,824,18.070410925410066,1
covtype_binary_20000,7,50,0.85,37,42,201,16.732054483790147,0
covtype_binary_20000,7,50,0.85,38,16,580,18.077843382463556,1
covtype_binary_20000,7,50,0.85,39,6,631,18.077843382463556,1
covtype_binary_20000,7,50,0.85,40,8,24,18.023786229346115,0
covtype_binary_20000,7,50,0.85,41,8,12,17.39598510400953,0
covtype_binary_20000,7,50,0.85,42,6,771,18.077843382463556,1
covtype_binary_20000,7,50,0.85,43,12,845,18.077843382463556,1
covtype_binary_20000,7,50,0.85,44,6,98,17.14121547195662,0
covtype_binary_20000,7,50,0.85,45,6,523,18.077843382463556,1
covtype_binary_20000,7,50,0.85,46,6,460,18.077843382463556,1
covtype_binary_20000,7,50,0.85,47,6,501,18.077843382463556,1
covtype_binary_20000,7,50,0.85,48,8,289,18.009892139863513,0
covtype_binary_20000,7,50,0.85,49,4,38,16.428871964228048,0
covtype_binary_20000,7,50,0.85,50,12,719,18.077843382463556,1
covtype_binary_20000,7,50,0.85,51,11,269,17.600563055985276,0
covtype_binary_20000,7,50,0.85,52,6,628,18.077843382463556,1
covtype_binary_20000,7,50,0.85,53,6,828,18.00479757502674,0
covtype_binary_20000,7,50,0.85,54,12,770,18.077843382463556,1
covtype_binary_20000,7,50,0.85,55,1,607,0.00023273357340553025,0
covtype_binary_20000,7,50,0.85,56,9,303,17.765999330742225,0
covtype_binary_20000,7,50,0.85,57,13,561,18.077843382463556,1
covtype_binary_20000,7,50,0.85,58,7,319,17.949771522612764,0
covtype_binary_20000,7,50,0.85,59,7,403,18.077843382463556,1
covtype_binary_20000,7,50,0.85,60,1,569,0.00013613738101131423,0
covtype_binary_20000,7,50,0.85,61,9,112,17.22504483943112,0
covtype_binary_20000,7,50,0.85,62,9,273,17.983194291581086,0
covtype_binary_20000,7,50,0.85,63,6,457,18.077843382463556,1
covtype_binary_20000,7,50,0.85,64,1,104,4.683124687001961,0
covtype_binary_20000,7,50,0.85,65,9,191,17.68394335840112,0
covtype_binary_20000,7,50,0.85,66,13,555,18.077843382463556,1
covtype_binary_20000,7,50,0.85,67,9,328,18.077843382463556,1
covtype_binary_20000,7,50,0.85,68,18,487,18.07784338656039,1
covtype_binary_20000,7,50,0.85,69,1,624,0.000601903961007122,0
covtype_binary_20000,7,50,0.85,70,2,921,0.0002028463350553511,0
covtype_binary_20000,7,50,0.85,71,12,517,18.077843382463556,1
covtype_binary_20000,7,50,0.85,72,6,582,18.077843382463556,1
covtype_binary_20000,7,50,0.85,73,12,420,18.077843382463556,1
covtype_binary_20000,7,50,0.85,74,6,761,18.077843382463556,1
covtype_binary_20000,7,50,0.85,75,6,401,18.077843382463556,1
covtype_binary_20000,7,50,0.85,76,6,668,18.077843382463556,1
covtype_binary_20000,7,50,0.85,77,9,48,18.06936734291236,0
covtype_binary_20000,7,50,0.85,78,9,254,17.486441374898426,0
covtype_binary_20000,7,50,0.85,79,1,390,0.00158119423357167,0
covtype_binary_20000,7,50,0.85,80,6,179,17.424279584098322,0
covtype_binary_20000,7,50,0.85,81,11,113,16.646833429022063,0
covtype_binary_20000,7,50,0.85,82,6,679,18.077843382463556,1
covtype_binary_20000,7,50,0.85,83,9,62,18.077847120101175,1
covtype_binary_20000,7,50,0.85,84,1,229,0.9968899088524699,0
covtype_binary_20000,7,50,0.85,85,1,720,0.0006049352870284297,0
covtype_binary_20000,7,50,0.85,86,6,713,18.077843382463556,1
covtype_binary_20000,7,50,0.85,87,42,39,11.438246654583182,0
covtype_binary_20000,7,50,0.85,88,42,310,9.995719344929777,0
covtype_binary_20000,7,50,0.85,89,6,510,18.077843382463556,1
covtype_binary_20000,7,50,0.85,90,12,260,17.44026883506215,0
covtype_binary_20000,7,50,0.85,91,2,28,17.359973913725792,0
covtype_binary_20000,7,50,0.85,92,9,215,17.971399174421794,0
covtype_binary_20000,7,50,0.85,93,9,415,17.459984298223887,0
covtype_binary_20000,7,50,0.85,94,8,349,17.301938818245066,0
covtype_binary_20000,7,50,0.85,95,6,732,18.077843382463556,1
covtype_binary_20000,7,50,0.85,96,6,536,18.077843382463556,1
covtype_binary_20000,7,50,0.85,97,10,197,16.813390589862998,0
covtype_binary_20000,7,50,0.85,98,7,366,18.05671702218135,0
covtype_binary_20000,7,50,0.85,99,7,226,17.68923337913638,0
covtype_binary_20000,7,50,0.85,100,7,69,18.0180746864728,0
covtype_binary_20000,7,50,0.85,101,8,144,17.819193533564786,0
covtype_binary_20000,7,50,0.9,1,9,4,18.077843382463556,1
covtype_binary_20000,7,50,0.9,2,10,230,17.656991017270165,0
covtype_binary_20000,7,50,0.9,3,12,29,15.6537151107559,0
covtype_binary_20000,7,50,0.9,4,12,856,18.077843382463556,1
covtype_binary_20000,7,50,0.9,5,6,764,18.077843382463556,1
covtype_binary_20000,7,50,0.9,6,6,744,18.077843382463556,1
covtype_binary_20000,7,50,0.9,7,6,531,18.077843382463556,1
covtype_binary_20000,7,50,0.9,8,12,45,17.853557261567843,0
covtype_binary_20000,7,50,0.9,9,9,307,17.787950186521613,0
covtype_binary_20000,7,50,0.9,10,6,593,18.077843382463556,1
covtype_binary_20000,7,50,0.9,11,1,365,0.00028617844435097073,0
covtype_binary_20000,7,50,0.9,12,2,497,0.8719027667651347,0
covtype_binary_20000,7,50,0.9,13,6,680,18.077843382463556,1
covtype_binary_20000,7,50,0.9,14,6,833,18.077843382463556,1
covtype_binary_20000,7,50,0.9,15,6,772,18.077843382463556,1
covtype_binary_20000,7,50,0.9,16,6,818,18.077843382463556,1
covtype_binary_20000,7,50,0.9,17,6,573,18.077843382463556,1
covtype_binary_20000,7,50,0.9,18,19,67,18.077843382463556,1
covtype_binary_20000,7,50,0.9,19,1,342,0.003254248019352035,0
covtype_binary_20000,7,50,0.9,20,7,220,17.791063707092146,0
covtype_binary_20000,7,50,0.9,21,7,101,18.07473132254462,0
covtype_binary_20000,7,50,0.9,22,11,350,17.42220130124371,0
covtype_binary_20000,7,50,0.9,23,6,711,18.077843382463556,1
covtype_binary_20000,7,50,0.9,24,1,14,0.0008764727361865732,0
covtype_binary_20000,7,50,0.9,25,8,329,18.010926328338286,0
covtype_binary_20000,7,50,0.9,26,9,71,18.077843382463556,1
covtype_binary_20000,7,50,0.9,27,8,30,17.286298325758302,0
covtype_binary_20000,7,50,0.9,28,4,219,16.717794540591477,0
covtype_binary_20000,7,50,0.9,29,39,299,16.068962594053797,0
covtype_binary_20000,7,50,0.9,30,18,590,18.077843382463556,1
covtype_binary_20000,7,50,0.9,31,6,671,18.077843382463556,1
covtype_binary_20000,7,50,0.9,32,18,625,18.077843382463556,1
covtype_binary_20000,7,50,0.9,33,8,93,17.836552724310685,0
covtype_binary_20000,7,50,0.9,34,12,408,18.077843382463556,1
covtype_binary_20000,7,50,0.9,35,2,776,0.016300035912164557,0
covtype_binary_20000,7,50,0.9,36,17,416,18.077843382463556,1
covtype_binary_20000,7,50,0.9,37,12,180,17.63384316964001,0
covtype_binary_20000,7,50,0.9,38,6,500,18.077843382463556,1
covtype_binary_20000,7,50,0.9,39,6,899,18.077843382463556,1
covtype_binary_20000,7,50,0.9,40,6,824,18.070410925410066,0
covtype_binary_20000,7,50,0.9,41,42,201,16.732054483790147,0
covtype_binary_20000,7,50,0.9,42,16,580,18.077843382463556,1
covtype_binary_20000,7,50,0.9,43,6,631,18.077843382463556,1
covtype_binary_20000,7,50,0.9,44,8,24,18.023786229346115,0
covtype_binary_20000,7,50,0.9,45,8,12,17.39598510400953,0
covtype_binary_20000,7,50,0.9,46,6,771,18.077843382463556,1
covtype_binary_20000,7,50,0.9,47,12,845,18.077843382463556,1
covtype_binary_20000,7,50,0.9,48,6,98,17.14121547195662,0
covtype_binary_20000,7,50,0.9,49,6,523,18.077843382463556,1
covtype_binary_20000,7,50,0.9,50,6,460,18.077843382463556,1
covtype_binary_20000,7,50,0.9,51,6,501,18.077843382463556,1
covtype_binary_20000,7,50,0.9,52,8,289,18.009892139863513,0
covtype_binary_20000,7,50,0.9,53,4,38,16.428871964228048,0
covtype_binary_20000,7,50,0.9,54,6,719,18.077843382463556,1
covtype_binary_20000,7,50,0.9,55,6,557,17.48888724193261,0
covtype_binary_20000,7,50,0.9,56,11,269,17.600563055985276,0
covtype_binary_20000,7,50,0.9,57,6,628,18.077843382463556,1
covtype_binary_20000,7,50,0.9,58,6,828,18.00479757502674,0
covtype_binary_20000,7,50,0.9,59,12,770,18.077843382463556,1
covtype_binary_20000,7,50,0.9,60,1,607,0.00023273357340553025,0
covtype_binary_20000,7,50,0.9,61,9,303,17.765999330742225,0
covtype_binary_20000,7,50,0.9,62,13,561,18.077843382463556,1
covtype_binary_20000,7,50,0.9,63,7,319,17.949771522612764,0
covtype_binary_20000,7,50,0.9,64,7,403,18.077843382463556,1
covtype_binary_20000,7,50,0.9,65,1,569,0.00013613738101131423,0
covtype_binary_20000,7,50,0.9,66,9,112,17.22504483943112,0
covtype_binary_20000,7,50,0.9,67,9,273,17.983194291581086,0
covtype_binary_20000,7,50,0.9,68,6,457,18.077843382463556,1
covtype_binary_20000,7,50,0.9,69,1,104,4.683124687001961,0
covtype_binary_20000,7,50,0.9,70,9,191,17.68394335840112,0
covtype_binary_20000,7,50,0.9,71,6,555,18.077843382463556,1
covtype_binary_20000,7,50,0.9,72,7,650,18.077843382463556,1
covtype_binary_20000,7,50,0.9,73,9,328,18.077843382463556,1
covtype_binary_20000,7,50,0.9,74,9,63,18.077843382463556,1
covtype_binary_20000,7,50,0.9,75,9,487,18.07784338656039,1
covtype_binary_20000,7,50,0.9,76,1,624,0.000601903961007122,0
covtype_binary_20000,7,50,0.9,77,2,921,0.0002028463350553511,0
covtype_binary_20000,7,50,0.9,78,6,517,18.077843382463556,1
covtype_binary_20000,7,50,0.9,79,6,421,17.81152569943017,0
covtype_binary_20000,7,50,0.9,80,6,582,18.077843382463556,1
covtype_binary_20000,7,50,0.9,81,12,420,18.077843382463556,1
covtype_binary_20000,7,50,0.9,82,6,761,18.077843382463556,1
covtype_binary_20000,7,50,0.9,83,6,401,18.077843382463556,1
covtype_binary_20000,7,50,0.9,84,6,668,18.077843382463556,1
covtype_binary_20000,7,50,0.9,85,9,48,18.06936734291236,0
covtype_binary_20000,7,50,0.9,86,9,254,17.486441374898426,0
covtype_binary_20000,7,50,0.9,87,1,390,0.00158119423357167,0
covtype_binary_20000,7,50,0.9,88,6,179,17.424279584098322,0
covtype_binary_20000,7,50,0.9,89,11,113,16.646833429022063,0
covtype_binary_20000,7,50,0.9,90,6,679,18.077843382463556,1
covtype_binary_20000,7,50,0.9,91,9,62,18.077847120101175,1
covtype_binary_20000,7,50,0.9,92,1,229,0.9968899088524699,0
covtype_binary_20000,7,50,0.9,93,1,720,0.0006049352870284297,0
covtype_binary_20000,7,50,0.9,94,6,713,18.077843382463556,1
covtype_binary_20000,7,50,0.9,95,42,39,11.438246654583182,0
covtype_binary_20000,7,50,0.9,96,42,310,9.995719344929777,0
covtype_binary_20000,7,50,0.9,97,6,510,18.077843382463556,1
covtype_binary_20000,7,50,0.9,98,12,260,17.44026883506215,0
covtype_binary_20000,7,50,0.9,99,2,28,17.359973913725792,0
covtype_binary_20000,7,50,0.9,100,9,215,17.971399174421794,0
covtype_binary_20000,7,50,0.9,101,9,415,17.459984298223887,0
covtype_binary_20000,7,50,0.9,102,8,349,17.301938818245066,0
covtype_binary_20000,7,50,0.9,103,6,732,18.077843382463556,1
covtype_binary_20000,7,50,0.9,104,6,536,18.077843382463556,0
covtype_binary_20000,7,50,0.9,105,10,197,16.813390589862998,0
covtype_binary_20000,7,50,0.9,106,7,366,18.05671702218135,0
covtype_binary_20000,7,50,0.9,107,7,226,17.68923337913638,0
covtype_binary_20000,7,50,0.9,108,7,69,18.0180746864728,0
covtype_binary_20000,7,50,0.9,109,8,144,17.819193533564786,0
covtype_binary_20000,7,100,0.75,1,9,4,18.077843382463556,1
covtype_binary_20000,7,100,0.75,2,10,230,17.656991017270165,1
covtype_binary_20000,7,100,0.75,3,12,29,15.6537151107559,1
covtype_binary_20000,7,100,0.75,4,12,856,18.077843382463556,1
covtype_binary_20000,7,100,0.75,5,6,764,18.077843382463556,1
covtype_binary_20000,7,100,0.75,6,6,744,18.077843382463556,1
covtype_binary_20000,7,100,0.75,7,6,531,18.077843382463556,1
covtype_binary_20000,7,100,0.75,8,12,45,17.853557261567843,1
covtype_binary_20000,7,100,0.75,9,9,307,17.787950186521613,1
covtype_binary_20000,7,100,0.75,10,7,593,18.077843382463556,1
covtype_binary_20000,7,100,0.75,11,2,497,0.8719027667651347,1
covtype_binary_20000,7,100,0.75,12,12,680,18.077843382463556,1
covtype_binary_20000,7,100,0.75,13,6,772,18.077843382463556,1
covtype_binary_20000,7,100,0.75,14,6,818,18.077843382463556,1
covtype_binary_20000,7,100,0.75,15,6,573,18.077843382463556,1
covtype_binary_20000,7,100,0.75,16,20,67,18.077843382463556,1
covtype_binary_20000,7,100,0.75,17,7,220,17.791063707092146,1
covtype_binary_20000,7,100,0.75,18,7,101,18.07473132254462,1
covtype_binary_20000,7,100,0.75,19,11,350,17.42220130124371,1
covtype_binary_20000,7,100,0.75,20,7,711,18.077843382463556,1
covtype_binary_20000,7,100,0.75,21,8,329,18.010926328338286,1
covtype_binary_20000,7,100,0.75,22,17,71,18.077843382463556,1
covtype_binary_20000,7,100,0.75,23,4,219,16.717794540591477,1
covtype_binary_20000,7,100,0.75,24,39,299,16.068962594053797,1
covtype_binary_20000,7,100,0.75,25,18,590,18.077843382463556,1
covtype_binary_20000,7,100,0.75,26,6,671,18.077843382463556,1
covtype_binary_20000,7,100,0.75,27,18,625,18.077843382463556,1
covtype_binary_20000,7,100,0.75,28,8,93,17.836552724310685,1
covtype_binary_20000,7,100,0.75,29,12,408,18.077843382463556,1
covtype_binary_20000,7,100,0.75,30,19,416,18.077843382463556,1
covtype_binary_20000,7,100,0.75,31,12,180,17.63384316964001,1
covtype_binary_20000,7,100,0.75,32,6,500,18.077843382463556,1
covtype_binary_20000,7,100,0.75,33,12,899,18.077843382463556,1
covtype_binary_20000,7,100,0.75,34,42,201,16.732054483790147,1
covtype_binary_20000,7,100,0.75,35,16,580,18.077843382463556,1
covtype_binary_20000,7,100,0.75,36,6,631,18.077843382463556,1
covtype_binary_20000,7,100,0.75,37,8,24,18.023786229346115,1
covtype_binary_20000,7,100,0.75,38,8,12,17.39598510400953,1
covtype_binary_20000,7,100,0.75,39,6,771,18.077843382463556,1
covtype_binary_20000,7,100,0.75,40,12,845,18.077843382463556,1
covtype_binary_20000,7,100,0.75,41,6,98,17.14121547195662,1
covtype_binary_20000,7,100,0.75,42,12,460,18.077843382463556,1
covtype_binary_20000,7,100,0.75,43,6,501,18.077843382463556,1
covtype_binary_20000,7,100,0.75,44,8,289,18.009892139863513,1
covtype_binary_20000,7,100,0.75,45,4,38,16.428871964228048,1
covtype_binary_20000,7,100,0.75,46,12,719,18.077843382463556,1
covtype_binary_20000,7,100,0.75,47,11,269,17.600563055985276,1
covtype_binary_20000,7,100,0.75,48,12,628,18.077843382463556,1
covtype_binary_20000,7,100,0.75,49,12,770,18.077843382463556,1
covtype_binary_20000,7,100,0.75,50,1,607,0.00023273357340553025,1
covtype_binary_20000,7,100,0.75,51,9,303,17.765999330742225,1
covtype_binary_20000,7,100,0.75,52,13,561,18.077843382463556,1
covtype_binary_20000,7,100,0.75,53,7,319,17.949771522612764,1
covtype_binary_20000,7,100,0.75,54,7,403,18.077843382463556,1
covtype_binary_20000,7,100,0.75,55,1,569,0.00013613738101131423,1
covtype_binary_20000,7,100,0.75,56,9,112,17.22504483943112,1
covtype_binary_20000,7,100,0.75,57,16,457,18.077843382463556,1
covtype_binary_20000,7,100,0.75,58,9,191,17.68394335840112,1
covtype_binary_20000,7,100,0.75,59,13,555,18.077843382463556,1
covtype_binary_20000,7,100,0.75,60,9,328,18.077843382463556,1
covtype_binary_20000,7,100,0.75,61,18,487,18.07784338656039,1
covtype_binary_20000,7,100,0.75,62,1,624,0.000601903961007122,1
covtype_binary_20000,7,100,0.75,63,2,921,0.0002028463350553511,1
covtype_binary_20000,7,100,0.75,64,12,517,18.077843382463556,1
covtype_binary_20000,7,100,0.75,65,6,582,18.077843382463556,1
covtype_binary_20000,7,100,0.75,66,12,420,18.077843382463556,1
covtype_binary_20000,7,100,0.75,67,6,761,18.077843382463556,1
covtype_binary_20000,7,100,0.75,68,6,401,18.077843382463556,1
covtype_binary_20000,7,100,0.75,69,6,668,18.077843382463556,1
covtype_binary_20000,7,100,0.75,70,9,48,18.06936734291236,1
covtype_binary_20000,7,100,0.75,71,9,254,17.486441374898426,1
covtype_binary_20000,7,100,0.75,72,1,390,0.00158119423357167,1
covtype_binary_20000,7,100,0.75,73,6,179,17.424279584098322,1
covtype_binary_20000,7,100,0.75,74,11,113,16.646833429022063,1
covtype_binary_20000,7,100,0.75,75,6,679,18.077843382463556,1
covtype_binary_20000,7,100,0.75,76,10,62,18.077847120101175,1
covtype_binary_20000,7,100,0.75,77,1,720,0.0006049352870284297,1
covtype_binary_20000,7,100,0.75,78,6,713,18.077843382463556,1
covtype_binary_20000,7,100,0.75,79,84,39,11.438246654583182,1
covtype_binary_20000,7,100,0.75,80,6,510,18.077843382463556,1
covtype_binary_20000,7,100,0.75,81,12,260,17.44026883506215,1
covtype_binary_20000,7,100,0.75,82,2,28,17.359973913725792,1
covtype_binary_20000,7,100,0.75,83,9,215,17.971399174421794,1
covtype_binary_20000,7,100,0.75,84,9,415,17.459984298223887,1
covtype_binary_20000,7,100,0.75,85,8,349,17.301938818245066,1
covtype_binary_20000,7,100,0.75,86,6,732,18.077843382463556,1
covtype_binary_20000,7,100,0.75,87,6,536,18.077843382463556,1
covtype_binary_20000,7,100,0.75,88,10,197,16.813390589862998,1
covtype_binary_20000,7,100,0.75,89,14,366,18.05671702218135,1
covtype_binary_20000,7,100,0.75,90,7,69,18.0180746864728,1
covtype_binary_20000,7,100,0.75,91,8,144,17.819193533564786,1
covtype_binary_20000,7,100,0.85,1,9,4,18.077843382463556,1
covtype_binary_20000,7,100,0.85,2,10,230,17.656991017270165,1
covtype_binary_20000,7,100,0.85,3,12,29,15.6537151107559,1
covtype_binary_20000,7,100,0.85,4,12,856,18.077843382463556,1
covtype_binary_20000,7,100,0.85,5,6,764,18.077843382463556,1
covtype_binary_20000,7,100,0.85,6,6,744,18.077843382463556,1
covtype_binary_20000,7,100,0.85,7,6,531,18.077843382463556,1
covtype_binary_20000,7,100,0.85,8,12,45,17.853557261567843,1
covtype_binary_20000,7,100,0.85,9,9,307,17.787950186521613,1
covtype_binary_20000,7,100,0.85,10,7,593,18.077843382463556,1
covtype_binary_20000,7,100,0.85,11,2,497,0.8719027667651347,1
covtype_binary_20000,7,100,0.85,12,12,680,18.077843382463556,1
covtype_binary_20000,7,100,0.85,13,6,772,18.077843382463556,1
covtype_binary_20000,7,100,0.85,14,6,818,18.077843382463556,1
covtype_binary_20000,7,100,0.85,15,6,573,18.077843382463556,1
covtype_binary_20000,7,100,0.85,16,20,67,18.077843382463556,1
covtype_binary_20000,7,100,0.85,17,7,220,17.791063707092146,1
covtype_binary_20000,7,100,0.85,18,7,101,18.07473132254462,1
covtype_binary_20000,7,100,0.85,19,11,350,17.42220130124371,1
covtype_binary_20000,7,100,0.85,20,6,711,18.077843382463556,1
covtype_binary_20000,7,100,0.85,21,1,14,0.0008764727361865732,1
covtype_binary_20000,7,100,0.85,22,8,329,18.010926328338286,1
covtype_binary_20000,7,100,0.85,23,17,71,18.077843382463556,1
covtype_binary_20000,7,100,0.85,24,4,219,16.717794540591477,1
covtype_binary_20000,7,100,0.85,25,39,299,16.068962594053797,1
covtype_binary_20000,7,100,0.85,26,18,590,18.077843382463556,1
covtype_binary_20000,7,100,0.85,27,6,671,18.077843382463556,1
covtype_binary_20000,7,100,0.85,28,18,625,18.077843382463556,1
covtype_binary_20000,7,100,0.85,29,8,93,17.836552724310685,1
covtype_binary_20000,7,100,0.85,30,12,408,18.077843382463556,1
covtype_binary_20000,7,100,0.85,31,2,776,0.016300035912164557,1
covtype_binary_20000,7,100,0.85,32,17,416,18.077843382463556,1
covtype_binary_20000,7,100,0.85,33,12,180,17.63384316964001,1
covtype_binary_20000,7,100,0.85,34,6,500,18.077843382463556,1
covtype_binary_20000,7,100,0.85,35,6,899,18.077843382463556,1
covtype_binary_20000,7,100,0.85,36,6,824,18.070410925410066,1
covtype_binary_20000,7,100,0.85,37,42,201,16.732054483790147,1
covtype_binary_20000,7,100,0.85,38,16,580,18.077843382463556,1
covtype_binary_20000,7,100,0.85,39,6,631,18.077843382463556,1
covtype_binary_20000,7,100,0.85,40,8,24,18.023786229346115,1
covtype_binary_20000,7,100,0.85,41,8,12,17.39598510400953,1
covtype_binary_20000,7,100,0.85,42,6,771,18.077843382463556,1
covtype_binary_20000,7,100,0.85,43,12,845,18.077843382463556,1
covtype_binary_20000,7,100,0.85,44,6,98,17.14121547195662,1
covtype_binary_20000,7,100,0.85,45,6,523,18.077843382463556,1
covtype_binary_20000,7,100,0.85,46,6,460,18.077843382463556,1
covtype_binary_20000,7,100,0.85,47,6,501,18.077843382463556,1
covtype_binary_20000,7,100,0.85,48,8,289,18.009892139863513,1
covtype_binary_20000,7,100,0.85,49,4,38,16.428871964228048,1
covtype_binary_20000,7,100,0.85,50,12,719,18.077843382463556,1
covtype_binary_20000,7,100,0.85,51,11,269,17.600563055985276,1
covtype_binary_20000,7,100,0.85,52,6,628,18.077843382463556,1
covtype_binary_20000,7,100,0.85,53,6,828,18.00479757502674,1
covtype_binary_20000,7,100,0.85,54,12,770,18.077843382463556,1
covtype_binary_20000,7,100,0.85,55,1,607,0.00023273357340553025,1
covtype_binary_20000,7,100,0.85,56,9,303,17.765999330742225,1
covtype_binary_20000,7,100,0.85,57,13,561,18.077843382463556,1
covtype_binary_20000,7,100,0.85,58,7,319,17.949771522612764,1
covtype_binary_20000,7,100,0.85,59,7,403,18.077843382463556,1
covtype_binary_20000,7,100,0.85,60,1,569,0.00013613738101131423,0
covtype_binary_20000,7,100,0.85,61,9,112,17.22504483943112,1
covtype_binary_20000,7,100,0.85,62,9,273,17.983194291581086,1
covtype_binary_20000,7,100,0.85,63,6,457,18.077843382463556,1
covtype_binary_20000,7,100,0.85,64,1,104,4.683124687001961,1
covtype_binary_20000,7,100,0.85,65,9,191,17.68394335840112,1
covtype_binary_20000,7,100,0.85,66,13,555,18.077843382463556,1
covtype_binary_20000,7,100,0.85,67,9,328,18.077843382463556,1
covtype_binary_20000,7,100,0.85,68,18,487,18.07784338656039,1
covtype_binary_20000,7,100,0.85,69,1,624,0.000601903961007122,1
covtype_binary_20000,7,100,0.85,70,2,921,0.0002028463350553511,1
covtype_binary_20000,7,100,0.85,71,12,517,18.077843382463556,1
covtype_binary_20000,7,100,0.85,72,6,582,18.077843382463556,1
covtype_binary_20000,7,100,0.85,73,12,420,18.077843382463556,1
covtype_binary_20000,7,100,0.85,74,6,761,18.077843382463556,1
covtype_binary_20000,7,100,0.85,75,6,401,18.077843382463556,1
covtype_binary_20000,7,100,0.85,76,6,668,18.077843382463556,1
covtype_binary_20000,7,100,0.85,77,9,48,18.06936734291236,1
covtype_binary_20000,7,100,0.85,78,9,254,17.486441374898426,1
covtype_binary_20000,7,100,0.85,79,1,390,0.00158119423357167,1
covtype_binary_20000,7,100,0.85,80,6,179,17.424279584098322,1
covtype_binary_20000,7,100,0.85,81,11,113,16.646833429022063,1
covtype_binary_20000,7,100,0.85,82,6,679,18.077843382463556,1
covtype_binary_20000,7,100,0.85,83,9,62,18.077847120101175,1
covtype_binary_20000,7,100,0.85,84,1,229,0.9968899088524699,1
covtype_binary_20000,7,100,0.85,85,1,720,0.0006049352870284297,1
covtype_binary_20000,7,100,0.85,86,6,713,18.077843382463556,1
covtype_binary_20000,7,100,0.85,87,42,39,11.438246654583182,1
covtype_binary_20000,7,100,0.85,88,42,310,9.995719344929777,1
covtype_binary_20000,7,100,0.85,89,6,510,18.077843382463556,1
covtype_binary_20000,7,100,0.85,90,12,260,17.44026883506215,1
covtype_binary_20000,7,100,0.85,91,2,28,17.359973913725792,1
covtype_binary_20000,7,100,0.85,92,9,215,17.971399174421794,1
covtype_binary_20000,7,100,0.85,93,9,415,17.459984298223887,1
covtype_binary_20000,7,100,0.85,94,8,349,17.301938818245066,1
covtype_binary_20000,7,100,0.85,95,6,732,18.077843382463556,1
covtype_binary_20000,7,100,0.85,96,6,536,18.077843382463556,1
covtype_binary_20000,7,100,0.85,97,10,197,16.813390589862998,1
covtype_binary_20000,7,100,0.85,98,7,366,18.05671702218135,1
covtype_binary_20000,7,100,0.85,99,7,226,17.68923337913638,1
covtype_binary_20000,7,100,0.85,100,7,69,18.0180746864728,1
covtype_binary_20000,7,100,0.85,101,8,144,17.819193533564786,1
covtype_binary_20000,7,100,0.9,1,9,4,18.077843382463556,1
covtype_binary_20000,7,100,0.9,2,10,230,17.656991017270165,1
covtype_binary_20000,7,100,0.9,3,12,29,15.6537151107559,1
covtype_binary_20000,7,100,0.9,4,12,856,18.077843382463556,1
covtype_binary_20000,7,100,0.9,5,6,764,18.077843382463556,1
covtype_binary_20000,7,100,0.9,6,6,744,18.077843382463556,1
covtype_binary_20000,7,100,0.9,7,6,531,18.077843382463556,1
covtype_binary_20000,7,100,0.9,8,12,45,17.853557261567843,1
covtype_binary_20000,7,100,0.9,9,9,307,17.787950186521613,1
covtype_binary_20000,7,100,0.9,10,6,593,18.077843382463556,1
covtype_binary_20000,7,100,0.9,11,1,365,0.00028617844435097073,0
covtype_binary_20000,7,100,0.9,12,2,497,0.8719027667651347,1
covtype_binary_20000,7,100,0.9,13,6,680,18.077843382463556,1
covtype_binary_20000,7,100,0.9,14,6,833,18.077843382463556,1
covtype_binary_20000,7,100,0.9,15,6,772,18.077843382463556,1
covtype_binary_20000,7,100,0.9,16,6,818,18.077843382463556,1
