bootstrap_iter,seed,budget,method,f1,roc_auc,pr_auc,fidelity,agreement,effective_selected_rules
23,23,100,c_prune_loro_bce,0.7785696731383632,0.85217861163227,0.8219035702444555,0.03949289485646799,0.95925,73
23,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217419004956605,0.54825,25
23,29,25,loro_bce,0.7657282741738066,0.8204390243902439,0.7609416031851598,0.061445996457547336,0.939,25
23,29,25,c_prune_loro_bce,0.7645153251931224,0.8305896185115698,0.7851645906908191,0.04791622903645897,0.946,25
23,29,50,budget_prune,0.7704511650966782,0.8287864915572233,0.786252383365599,0.05633640202430556,0.93825,50
23,29,50,loro_bce,0.7752203721841332,0.8353881175734835,0.7917071553935332,0.037797134183154765,0.96275,50
23,29,50,c_prune_loro_bce,0.7810823988298391,0.8399599749843651,0.799713800192217,0.03724528623020605,0.97325,50
23,29,100,budget_prune,0.7830119599707103,0.8372780487804878,0.7951184240196802,0.039969031265208246,0.9625,100
23,29,100,loro_bce,0.7825663501339177,0.8395637273295811,0.7970387301731974,0.03826211402329791,0.969,100
23,29,100,c_prune_loro_bce,0.7851016907620681,0.8427924953095685,0.8040358996830039,0.03921917509267807,0.968,79
24,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481952963,0.5895,25
24,19,25,loro_bce,0.7476454962569428,0.8179574734208881,0.7824867904326311,0.10284664275586831,0.8665,25
24,19,25,c_prune_loro_bce,0.7659680638722555,0.8337463414634145,0.8025388668478851,0.054334603745164495,0.95125,25
24,19,50,budget_prune,0.6478304742684158,0.7118746716697937,0.7018559117249845,0.2028481092383304,0.69875,50
24,19,50,loro_bce,0.7628657921291625,0.8324470293933709,0.7995260774107696,0.058931172101039875,0.95425,50
24,19,50,c_prune_loro_bce,0.7710303633648581,0.8399712320200126,0.8093033675216101,0.0571094161040022,0.94725,50
24,19,100,budget_prune,0.7684340320591861,0.8327104440275173,0.7966482096301989,0.06764696615953471,0.9315,100
24,19,100,loro_bce,0.7656565656565657,0.8360963101938712,0.8056922807144118,0.05446975668997112,0.95975,100
24,19,100,c_prune_loro_bce,0.7721393034825871,0.8419594746716698,0.8104130202855774,0.05881965397936142,0.94525,77
24,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873865202505,0.63275,25
24,23,25,loro_bce,0.7635270541082164,0.8429836147592245,0.8184346948040846,0.06130061535596019,0.94,25
24,23,25,c_prune_loro_bce,0.7621875773323434,0.8414131332082552,0.8029660974540359,0.04862593355722683,0.95125,25
24,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.19038145187494485,0.758,50
24,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.05139883780828585,0.94925,50
24,23,50,c_prune_loro_bce,0.7740986019131715,0.8531324577861163,0.8243128174004579,0.03499228098897944,0.96775,50
24,23,100,budget_prune,0.771964461994077,0.8475712320200125,0.8235248974157177,0.05096902795696226,0.953,100
24,23,100,loro_bce,0.7699507389162562,0.8498489055659787,0.8244071475518391,0.04463870795692986,0.9545,100
24,23,100,c_prune_loro_bce,0.7777230162641695,0.8557756097560977,0.8297347197527203,0.03998558362270121,0.9595,77
24,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575672927679256,0.89625,25
24,29,25,loro_bce,0.7708129285014691,0.8284402751719824,0.7877309535756833,0.05668251819677859,0.94325,25
24,29,25,c_prune_loro_bce,0.7784228350266086,0.8342609130706692,0.7895308802454807,0.04102614242554194,0.96025,25
24,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537895978036,0.93825,50
24,29,50,loro_bce,0.7815414825724104,0.8378964352720449,0.8019636809901387,0.036781071576464514,0.97275,50
24,29,50,c_prune_loro_bce,0.7822070977151191,0.8404347717323326,0.7971993503637183,0.033171429936656095,0.97075,50
24,29,100,budget_prune,0.7831384015594542,0.8381408380237648,0.7946608588062581,0.037656108620881416,0.96525,100
24,29,100,loro_bce,0.7821854465806766,0.8401360850531583,0.8008268292838057,0.03287059993772594,0.9735,100
24,29,100,c_prune_loro_bce,0.78662109375,0.8435124452782989,0.8011768359421062,0.037833735288455156,0.96475,79
25,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481952707,0.5895,25
25,19,25,loro_bce,0.7592267135325131,0.8238288930581613,0.7916046670947827,0.07810640969571582,0.9305,25
25,19,25,c_prune_loro_bce,0.7658388241256969,0.831777861163227,0.7998175809800199,0.057292255769034184,0.96275,25
25,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.2027583203375621,0.69925,50
25,19,50,loro_bce,0.7671917979494873,0.8330038774233897,0.7992669283664124,0.05530251066901847,0.9515,50
25,19,50,c_prune_loro_bce,0.7701832590391283,0.8420217636022513,0.8127925920245637,0.05661672427513264,0.94375,50
25,19,100,budget_prune,0.7686235816477553,0.8328517823639774,0.7969595385735686,0.06731666654603545,0.93225,100
25,19,100,loro_bce,0.7681451612903226,0.8366026266416511,0.8065597940571048,0.05441393533407293,0.95875,100
25,19,100,c_prune_loro_bce,0.7736176543515993,0.8434784240150094,0.8125370996935025,0.06016499283109467,0.9405,77
25,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873854259295,0.63275,25
25,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717273088632,0.92725,25
25,23,25,c_prune_loro_bce,0.7630343464294539,0.8424195121951221,0.8082705637552634,0.04979872783279294,0.94775,25
25,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.19038145200914625,0.758,50
25,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.05139883780577281,0.94925,50
25,23,50,c_prune_loro_bce,0.7768513977439921,0.8542171357098187,0.826717650185062,0.03663735334797224,0.965,50
25,23,100,budget_prune,0.7709772951628825,0.8475457160725453,0.823503275845927,0.05097199280076964,0.9525,100
25,23,100,loro_bce,0.7701375245579568,0.8496562851782365,0.8247797634141392,0.04554306843211756,0.955,100
25,23,100,c_prune_loro_bce,0.7770669291338582,0.8557646028767981,0.8291530578812033,0.03899155133439315,0.961,75
25,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575673264702808,0.89625,25
25,29,25,loro_bce,0.7702834799608993,0.82770631644778,0.7867882459191015,0.05855123451604383,0.93875,25
25,29,25,c_prune_loro_bce,0.7815980629539951,0.8359732332707942,0.7934564240935338,0.045517838905285435,0.95875,25
25,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.057365378962250635,0.93825,50
25,29,50,loro_bce,0.7810593116914816,0.8375056910569105,0.7973866999063375,0.03485506525494349,0.9715,50
25,29,50,c_prune_loro_bce,0.7809384877218575,0.8404385240775483,0.7973211767488594,0.03322529938183938,0.971,50
25,29,100,budget_prune,0.7830119599707103,0.8372918073796122,0.7951081155112265,0.03997497085954012,0.9625,100
25,29,100,loro_bce,0.7816540619663332,0.8399094434021264,0.8004277990225451,0.031746616148750594,0.974,100
25,29,100,c_prune_loro_bce,0.7873170731707317,0.8436180112570357,0.8013996982917776,0.03771598485331132,0.96475,77
26,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.2424278748195459,0.5895,25
26,19,25,loro_bce,0.7372116349047142,0.8116730456535335,0.775472234161016,0.09594995645430528,0.89275,25
26,19,25,c_prune_loro_bce,0.7632437860908863,0.8300780487804879,0.7963843622661719,0.05759336334635399,0.9575,25
26,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832033328664,0.69925,50
26,19,50,loro_bce,0.7630582891748675,0.8321763602251407,0.7981460549636339,0.05929835220896332,0.952,50
26,19,50,c_prune_loro_bce,0.7701863354037267,0.8412490306441525,0.8134085295306379,0.05891862992401586,0.944,50
26,19,100,budget_prune,0.7684340320591861,0.8328252657911195,0.7970360555383658,0.06750309608238925,0.932,100
26,19,100,loro_bce,0.7671370967741935,0.8363467166979361,0.8049793879326962,0.05435391695050467,0.95775,100
26,19,100,c_prune_loro_bce,0.7693452380952381,0.8426261413383364,0.8134426111719744,0.06020479604888374,0.94125,76
26,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873865076584,0.63275,25
26,23,25,loro_bce,0.7615189873417721,0.8408685428392746,0.8164391802446549,0.06472841194179446,0.927,25
26,23,25,c_prune_loro_bce,0.7616926503340757,0.8442121325828643,0.8164372072743273,0.048820874207726905,0.94825,25
26,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.190381450567996,0.758,50
26,23,50,loro_bce,0.7673328398717,0.8465215759849907,0.8210483981804811,0.051398837774310424,0.94925,50
26,23,50,c_prune_loro_bce,0.7719125951387183,0.8533198248905567,0.8245576151843552,0.034848284458974914,0.96375,50
26,23,100,budget_prune,0.7723797780517879,0.8474749218261413,0.8235011106771062,0.05094892846324285,0.95275,100
26,23,100,loro_bce,0.7699507389162562,0.8498491557223264,0.8244050180627628,0.044637106216617865,0.9545,100
26,23,100,c_prune_loro_bce,0.7748768472906404,0.8559139462163852,0.8296959272660489,0.03929674202859455,0.959,77
26,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217419002102604,0.54825,25
26,29,25,loro_bce,0.7703957010258915,0.8278183864915573,0.7872411314028808,0.058193219049370075,0.94025,25
26,29,25,c_prune_loro_bce,0.7805711496216744,0.8363174484052532,0.7920619817480105,0.039465953289447894,0.967,25
26,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537907296196,0.93825,50
26,29,50,loro_bce,0.7837771805521623,0.8392555347091931,0.8023441198264025,0.03232198866246496,0.975,50
26,29,50,c_prune_loro_bce,0.7816764132553606,0.8404347717323327,0.7967788720109071,0.0331634959866856,0.97025,50
26,29,100,budget_prune,0.7839882841103246,0.8372510318949344,0.7947312472439978,0.039960871453075975,0.9615,100
26,29,100,loro_bce,0.7837969741337237,0.8401713570981862,0.7996143589274266,0.03204424426883487,0.97525,100
26,29,100,c_prune_loro_bce,0.7861328125,0.8436157598499062,0.8010101818399851,0.03825236456070637,0.96475,78
27,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955294,0.5895,25
27,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346916975273,0.92975,25
27,19,25,c_prune_loro_bce,0.757444642402647,0.8262103814884302,0.7906458810577088,0.06494646461574627,0.96,25
27,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832033644917,0.69925,50
27,19,50,loro_bce,0.7639484978540773,0.8319434646654158,0.798087477451257,0.058746264279497404,0.953,50
27,19,50,c_prune_loro_bce,0.7739216658403569,0.842062789243277,0.8125099720913053,0.0580681075900988,0.94275,50
27,19,100,budget_prune,0.7684340320591861,0.8326926829268293,0.7966562260331075,0.06767904229652182,0.9315,100
27,19,100,loro_bce,0.7656565656565657,0.8360765478424016,0.8057561698377872,0.05444459005365224,0.95975,100
27,19,100,c_prune_loro_bce,0.7733134920634921,0.8432667917448406,0.8136693739568384,0.05934397422605718,0.94125,77
27,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873864146977,0.63275,25
27,23,25,loro_bce,0.7635270541082164,0.8429836147592245,0.8184346948040846,0.06130060814242141,0.94,25
27,23,25,c_prune_loro_bce,0.764459758798917,0.8450814258911821,0.8187567079371625,0.04989979991267695,0.94925,25
27,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.19038145212044838,0.758,50
27,23,50,loro_bce,0.7688132247717739,0.8461553470919324,0.8208104746646789,0.05037920697190934,0.94825,50
27,23,50,c_prune_loro_bce,0.7724036336852443,0.8537475922451534,0.825349629799381,0.03513288365622679,0.96175,50
27,23,100,budget_prune,0.7717739945719221,0.8475707317073171,0.8235280875906751,0.05104512614456806,0.95325,100
27,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.04490592270466938,0.9545,100
27,23,100,c_prune_loro_bce,0.7763028515240905,0.8557768605378361,0.8293864027738187,0.038729075818852036,0.9605,75
27,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575672895886435,0.89625,25
27,29,25,loro_bce,0.7694940112441946,0.8277178236397749,0.7872197499679574,0.05897511806858478,0.937,25
27,29,25,c_prune_loro_bce,0.7760826771653543,0.8347174484052531,0.7983777352805674,0.04138710204536144,0.96775,25
27,29,50,budget_prune,0.7715559960356789,0.8287957473420887,0.7862971682042201,0.0564646627178373,0.93775,50
27,29,50,loro_bce,0.7811348563006633,0.8369618511569732,0.8003207114985753,0.035407900769892926,0.974,50
27,29,50,c_prune_loro_bce,0.7824604141291108,0.839940712945591,0.7960984078989906,0.033610394856168346,0.969,50
27,29,100,budget_prune,0.7830119599707103,0.8372795497185741,0.7951152775156823,0.03997075757806327,0.9625,100
27,29,100,loro_bce,0.7823758519961052,0.8396042526579112,0.8002156698432318,0.033073630153463,0.97275,100
27,29,100,c_prune_loro_bce,0.787109375,0.8430163852407755,0.7999415960933666,0.03783560418586749,0.96525,79
28,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955114,0.5895,25
28,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346917146772,0.92975,25
28,19,25,c_prune_loro_bce,0.7593928838019408,0.8309305816135084,0.8007079591575652,0.0595797741653557,0.9375,25
28,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832033168664,0.69925,50
28,19,50,loro_bce,0.7679599499374218,0.8328210131332082,0.8002040388404688,0.05536128441716811,0.954,50
28,19,50,c_prune_loro_bce,0.771903698188136,0.841828392745466,0.8111405819830413,0.056696516683681156,0.943,50
28,19,100,budget_prune,0.7686990866452728,0.8329028142589117,0.7971698125668341,0.06708830832085787,0.933,100
28,19,100,loro_bce,0.7664731128502903,0.8363156973108192,0.8059729938510358,0.05433129227937505,0.959,100
28,19,100,c_prune_loro_bce,0.7736503219415553,0.8431562226391495,0.8119602506425933,0.06049804782777464,0.93725,77
28,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873863578193,0.63275,25
28,23,25,loro_bce,0.7610126582278481,0.8409163227016886,0.8164952823848389,0.06449049491280681,0.9275,25
28,23,25,c_prune_loro_bce,0.762825278810409,0.8438278924327705,0.8169430991372288,0.052709643367793574,0.94675,25
28,23,50,budget_prune,0.6571271326362136,0.7575549718574108,0.7592038763246765,0.18941799308060966,0.752,50
28,23,50,loro_bce,0.7654504839910647,0.846306191369606,0.8205193921689291,0.05452366345599492,0.94425,50
28,23,50,c_prune_loro_bce,0.775049115913556,0.8539071919949969,0.8262239058104422,0.03611334073941364,0.9655,50
28,23,100,budget_prune,0.7711676129350777,0.8475472170106316,0.8235015954912237,0.050970614148958954,0.95275,100
28,23,100,loro_bce,0.7707412862052038,0.8496782989368354,0.825037489316051,0.04565996659031482,0.954,100
28,23,100,c_prune_loro_bce,0.7782983970406905,0.8558248905565978,0.829795768970325,0.03925364196676669,0.95875,75
28,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217419048318363,0.54825,25
28,29,25,loro_bce,0.7669760625305325,0.8278321450906817,0.7845793113374592,0.0552384745216662,0.94325,25
28,29,25,c_prune_loro_bce,0.7793974732750243,0.8359224515322076,0.7918355485710125,0.03678632934567004,0.97225,25
28,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537892784564,0.93825,50
28,29,50,loro_bce,0.7806546165119688,0.8382574108818011,0.8000617560304294,0.0367751971119437,0.97475,50
28,29,50,c_prune_loro_bce,0.7801556420233463,0.8396065040650407,0.7959787417613282,0.03382814132205077,0.97375,50
28,29,100,budget_prune,0.7825237979009031,0.8373918699186993,0.7952059520886285,0.04020592208393174,0.962,100
28,29,100,loro_bce,0.7841323923095643,0.8399262038774233,0.7987371057890233,0.033482480353326155,0.974,100
28,29,100,c_prune_loro_bce,0.7870212246889485,0.8431509693558474,0.7996201774986734,0.03823155997624109,0.965,79
29,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481955294,0.5895,25
29,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885410720721299,0.92875,25
29,19,25,c_prune_loro_bce,0.7644670050761422,0.8321170731707318,0.7999339371684258,0.056958556161404335,0.96225,25
29,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832029315188,0.69925,50
29,19,50,loro_bce,0.7673019057171514,0.8330864290181363,0.8009541743780944,0.05572508236793081,0.95475,50
29,19,50,c_prune_loro_bce,0.7701832590391283,0.8420180112570357,0.8127997225492236,0.056618105706603826,0.94375,50
29,19,100,budget_prune,0.768319763138416,0.8314006253908692,0.7946815543770147,0.06886430037816064,0.9315,100
29,19,100,loro_bce,0.766750629722922,0.8360640400250156,0.8046078367471191,0.05417583355342093,0.95775,100
29,19,100,c_prune_loro_bce,0.7730426164519326,0.8432242651657285,0.8124900835069185,0.06007929013212292,0.93925,79
29,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873863578193,0.63275,25
29,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717102612695,0.92725,25
29,23,25,c_prune_loro_bce,0.763627353815659,0.8439394621638523,0.8157313626888663,0.04940710372655111,0.9485,25
29,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.1903814520074833,0.758,50
29,23,50,loro_bce,0.7671840354767184,0.8464652908067543,0.8211769680333162,0.05104872903500177,0.94875,50
29,23,50,c_prune_loro_bce,0.7724815724815725,0.8534836772983114,0.8249109086135725,0.03509217489519394,0.9625,50
29,23,100,budget_prune,0.7712450592885376,0.8459021888680425,0.8216616296390511,0.05264202741626325,0.95,100
29,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.04490592238119564,0.9545,100
29,23,100,c_prune_loro_bce,0.7745750184774575,0.8558846779237024,0.8290083467823882,0.03922241551792573,0.95825,76
29,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575672904037544,0.89625,25
29,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.05833436624753901,0.93925,25
29,29,25,c_prune_loro_bce,0.7763960009753719,0.8377903689806129,0.8012526254773141,0.039462442463611795,0.969,25
29,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537912513243,0.93825,50
29,29,50,loro_bce,0.7843711843711844,0.839337085678549,0.8022969310694352,0.032392599553939076,0.975,50
29,29,50,c_prune_loro_bce,0.7814859926918393,0.8402368980612883,0.7963696441998132,0.03358472892806794,0.971,50
29,29,100,budget_prune,0.7830119599707103,0.8372750469043152,0.7951183433571275,0.039976501856980984,0.9625,100
29,29,100,loro_bce,0.7837969741337237,0.8401701063164477,0.7996139116594367,0.032045904903888395,0.97525,100
29,29,100,c_prune_loro_bce,0.7863247863247863,0.8434491557223265,0.8008984395296622,0.038073909668179765,0.9635,77
30,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481954206,0.5895,25
30,19,25,loro_bce,0.7586379569354031,0.8245801125703565,0.7917784374784672,0.07885404340604941,0.92875,25
30,19,25,c_prune_loro_bce,0.764616935483871,0.8316933083176986,0.7990091375913417,0.056898464782817695,0.96075,25
30,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832033331118,0.69925,50
30,19,50,loro_bce,0.7666499749624437,0.8326854283927454,0.7998904908899165,0.055175295929630434,0.95375,50
30,19,50,c_prune_loro_bce,0.7701832590391283,0.8420282676672921,0.8127930018805065,0.05661930894524758,0.94375,50
30,19,100,budget_prune,0.7686990866452728,0.8329000625390869,0.7971343518433035,0.06713021273304447,0.933,100
30,19,100,loro_bce,0.7656565656565657,0.8360787992495309,0.8057592146556669,0.0544459689665498,0.95975,100
30,19,100,c_prune_loro_bce,0.771712158808933,0.8432697936210132,0.8136590573453704,0.05956780092924227,0.94075,79
30,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873854259295,0.63275,25
30,23,25,loro_bce,0.7612053684477083,0.8408155096935586,0.816449523240124,0.06468717128909328,0.92725,25
30,23,25,c_prune_loro_bce,0.7617158442846517,0.8447009380863039,0.8178301080084016,0.04900559479587909,0.94725,25
30,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.19038145068165066,0.758,50
30,23,50,loro_bce,0.7654626422563088,0.846196372732958,0.819959435563151,0.05426823316518214,0.9465,50
30,23,50,c_prune_loro_bce,0.7762512266928361,0.8540175109443402,0.825719365564074,0.03678128956495472,0.965,50
30,23,100,budget_prune,0.7717739945719221,0.8475694809255786,0.8235128552744994,0.05099276595080096,0.95325,100
30,23,100,loro_bce,0.7700640078778926,0.8495677298311444,0.8241892309569226,0.04490592247839751,0.9545,100
30,23,100,c_prune_loro_bce,0.7783517835178352,0.8554746716697935,0.8285099618721778,0.03890228673829746,0.96225,73
30,29,25,budget_prune,0.7503700049333991,0.8027864915572234,0.7673965248882268,0.09575673124265363,0.89625,25
30,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.0583343731794954,0.93925,25
30,29,25,c_prune_loro_bce,0.7813567593948267,0.8373701063164478,0.794227731215756,0.03660544091334533,0.96925,25
30,29,50,budget_prune,0.7707196029776675,0.8282641651031897,0.7855833118084197,0.05736537893586611,0.93825,50
30,29,50,loro_bce,0.7837771805521623,0.8392550343964978,0.8023433998278221,0.03232224141888259,0.975,50
30,29,50,c_prune_loro_bce,0.7811284046692607,0.8406206378986867,0.7976066946034224,0.03291889692743122,0.97175,50
30,29,100,budget_prune,0.7829059829059829,0.8373681050656661,0.7949410900944899,0.04019542626335819,0.9615,100
30,29,100,loro_bce,0.7837969741337237,0.8401703564727955,0.7996141677394351,0.03204419260786063,0.97525,100
30,29,100,c_prune_loro_bce,0.7853479853479853,0.8438023764853034,0.8014261425064207,0.03776289661678982,0.9655,79
31,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481952963,0.5895,25
31,19,25,loro_bce,0.7569060773480663,0.8239982489055659,0.7912065067491523,0.07891598079312251,0.92875,25
31,19,25,c_prune_loro_bce,0.7654632668518051,0.8340995622263914,0.804117524849745,0.052330346773572414,0.965,25
31,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832037183478,0.69925,50
31,19,50,loro_bce,0.7671507260891337,0.8326941838649157,0.7990834216048422,0.0553431981584656,0.95375,50
31,19,50,c_prune_loro_bce,0.7707196029776675,0.8414514071294559,0.8125814872411837,0.057490876053287024,0.94275,50
31,19,100,budget_prune,0.7684340320591861,0.8328252657911195,0.7970360555383658,0.06750314872966362,0.932,100
31,19,100,loro_bce,0.7666666666666667,0.8363126954346466,0.8059965581771529,0.054318802252300624,0.95925,100
31,19,100,c_prune_loro_bce,0.7698412698412699,0.842702689180738,0.8140715015418436,0.06050335803782252,0.93975,79
31,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873854259295,0.63275,25
31,23,25,loro_bce,0.77062423500612,0.8384345215759851,0.7986963438291442,0.04293823782549545,0.96025,25
31,23,25,c_prune_loro_bce,0.7740986019131715,0.8466038774233897,0.8145033748164547,0.03642046628261393,0.97025,25
31,23,50,budget_prune,0.663936663936664,0.7580462789243276,0.7596809839630174,0.19038206518830827,0.75825,50
31,23,50,loro_bce,0.7726377952755905,0.8493193245778612,0.8199655132693149,0.03295624632365884,0.9725,50
31,23,50,c_prune_loro_bce,0.775570272259014,0.8495899937460913,0.8156673461629135,0.037044003811514375,0.96425,50
31,23,100,budget_prune,0.7717739945719221,0.8475704815509693,0.82351487919068,0.05099450513838183,0.95325,100
31,23,100,loro_bce,0.7761341222879684,0.8538083802376485,0.8224573579472363,0.03750713557414324,0.9595,100
31,23,100,c_prune_loro_bce,0.7784607819031227,0.8524502814258912,0.821753550862886,0.03892738237247892,0.95875,76
31,29,25,budget_prune,0.749876421156698,0.8029508442776736,0.7673767359521196,0.09570974177339801,0.89625,25
31,29,25,loro_bce,0.7708129285014691,0.8284402751719824,0.7877309535756833,0.05668251814665512,0.94325,25
31,29,25,c_prune_loro_bce,0.7813567593948267,0.8372572858036273,0.7935456154304616,0.03659497370059549,0.96925,25
31,29,50,budget_prune,0.7719385225582548,0.8287116948092559,0.786127096618446,0.05613279702211197,0.93925,50
31,29,50,loro_bce,0.781648675171737,0.837795622263915,0.8016577771687735,0.03671188192054794,0.97275,50
31,29,50,c_prune_loro_bce,0.7814859926918393,0.8400825515947468,0.7961028586002634,0.0338234957503125,0.971,50
31,29,100,budget_prune,0.7830119599707103,0.8372790494058787,0.7951199611198705,0.039968770091617034,0.9625,100
31,29,100,loro_bce,0.7821854465806766,0.840141588492808,0.8008280609236927,0.032874422526993345,0.9735,100
31,29,100,c_prune_loro_bce,0.7863247863247863,0.8433008130081301,0.8005858497143877,0.03807186069532168,0.9635,78
32,19,25,budget_prune,0.22192866578599735,0.587172607879925,0.591725306394452,0.24242787481954042,0.5895,25
32,19,25,loro_bce,0.758137205808713,0.8245931207004378,0.7917897799527339,0.07896346918511467,0.92975,25
32,19,25,c_prune_loro_bce,0.762455963764469,0.8336100062539088,0.8013522826672999,0.054284390023998694,0.96025,25
32,19,50,budget_prune,0.648539778449144,0.7119842401500938,0.7028736674743025,0.20275832038726463,0.69925,50
32,19,50,loro_bce,0.767459324155194,0.8326724202626642,0.7992797954240907,0.05534419228071798,0.9535,50
32,19,50,c_prune_loro_bce,0.7706832298136645,0.8412370231394621,0.8133545563878739,0.059000071065935175,0.944,50
32,19,100,budget_prune,0.7686990866452728,0.8329028142589117,0.7971698125668341,0.06708829006119249,0.933,100
32,19,100,loro_bce,0.7664731128502903,0.8363189493433396,0.8059716390152313,0.054335184956971934,0.959,100
32,19,100,c_prune_loro_bce,0.7700322500620194,0.8421553470919325,0.8140512636514252,0.05997306959864635,0.9405,78
32,23,25,budget_prune,0.6108094129816395,0.6600003752345216,0.6734029888862906,0.23479873865076584,0.63275,25
32,23,25,loro_bce,0.7586382113821138,0.8394774233896186,0.8153376668033995,0.06855217453771886,0.925,25
32,23,25,c_prune_loro_bce,0.765011119347665,0.8446751719824891,0.8174113150887142,0.048351584364706685,0.94975,25
32,23,50,budget_prune,0.6641179683233206,0.7580475297060664,0.7596810376221044,0.1903814520105231,0.758,50
32,23,50,loro_bce,0.7660208643815202,0.8459196998123827,0.8201213466488506,0.05406564968906618,0.945,50
32,23,50,c_prune_loro_bce,0.7725153374233129,0.8538834271419637,0.8257335336162412,0.03503888997411086,0.96225,50
32,23,100,budget_prune,0.771964461994077,0.8475712320200125,0.8235254585972666,0.05097265576524227,0.953,100
32,23,100,loro_bce,0.7693822298793994,0.8496192620387744,0.824470990101122,0.04510015038131864,0.95325,100
32,23,100,c_prune_loro_bce,0.7737010588524994,0.8560202626641651,0.8290889440911324,0.03950386189692413,0.95775,75
32,29,25,budget_prune,0.37735849056603776,0.6052285178236397,0.6175867313439921,0.23217419004956605,0.54825,25
32,29,25,loro_bce,0.7695694716242661,0.8278531582238898,0.7874105908900135,0.05833437792557759,0.93925,25
32,29,25,c_prune_loro_bce,0.780380673499268,0.8365751094434021,0.7940504393032839,0.03821188146631144,0.96975,25
32,29,50,budget_prune,0.7708333333333334,0.8287169480925578,0.7866612026598356,0.05508791003072791,0.93925,50
