dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
breast_cancer,29,100,0.9,2,7,98,4.6709961701096175e-05,1
breast_cancer,29,100,0.9,3,93,81,0.00020416031632474255,1
breast_cancer,29,100,0.9,4,5,84,4.732166980997085e-05,1
breast_cancer,29,100,0.9,5,4,80,2.1627034267973633e-05,1
breast_cancer,29,100,0.9,6,1,17,-4.004321062137106e-05,1
breast_cancer,29,100,0.9,7,1,32,2.6043447337874975e-05,1
breast_cancer,29,100,0.9,8,1,78,0.00014755529366378486,1
breast_cancer,29,100,0.9,9,1,91,-2.800316306543829e-05,1
breast_cancer,29,100,0.9,10,1,73,0.00014987591204188716,1
breast_cancer,29,100,0.9,11,2,124,0.37547643825138793,1
breast_cancer,29,100,0.9,12,1,8,0.00019564985807103696,1
breast_cancer,29,100,0.9,13,1,15,0.006417986999348185,1
breast_cancer,29,100,0.9,14,1,118,0.00014118176520673195,1
breast_cancer,29,100,0.9,15,1,29,0.006729137503630769,1
