dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
breast_cancer,23,50,0.75,4,1,23,0.04478398879026664,1
breast_cancer,23,50,0.75,5,1,39,0.006557718836480677,1
breast_cancer,23,50,0.75,6,1,16,0.003908884790980869,1
breast_cancer,23,50,0.85,1,58,9,0.0003657117192403976,1
breast_cancer,23,50,0.85,2,1,46,0.00030896309557007853,1
breast_cancer,23,50,0.85,3,1,31,0.382204300078023,1
breast_cancer,23,50,0.85,4,1,45,0.19049146763009392,1
breast_cancer,23,50,0.85,5,1,23,0.04478398879026664,1
breast_cancer,23,50,0.85,6,1,39,0.006557718836480677,1
breast_cancer,23,50,0.85,7,1,16,0.003908884790980869,1
breast_cancer,23,50,0.9,1,58,9,0.0003657117192403976,1
breast_cancer,23,50,0.9,2,1,46,0.00030896309557007853,1
breast_cancer,23,50,0.9,3,1,31,0.382204300078023,1
breast_cancer,23,50,0.9,4,1,45,0.19049146763009392,1
breast_cancer,23,50,0.9,5,1,23,0.04478398879026664,1
breast_cancer,23,50,0.9,6,1,39,0.006557718836480677,1
breast_cancer,23,50,0.9,7,1,16,0.003908884790980869,1
breast_cancer,29,25,0.75,1,2,32,0.3704337801483621,1
breast_cancer,29,25,0.75,2,59,60,0.00011935130884321507,1
breast_cancer,29,25,0.75,3,1,46,0.00014604843063698025,1
breast_cancer,29,25,0.75,4,1,29,0.006614532522900233,1
breast_cancer,29,25,0.75,5,1,38,0.006940959651107494,1
breast_cancer,29,25,0.85,1,2,32,0.3704337801483621,1
breast_cancer,29,25,0.85,2,59,60,0.00011935130884321507,1
breast_cancer,29,25,0.85,3,1,46,0.00014604843063698025,1
breast_cancer,29,25,0.85,4,1,29,0.006614532522900233,1
breast_cancer,29,25,0.85,5,1,38,0.006940959651107494,1
breast_cancer,29,25,0.9,1,2,32,0.3704337801483621,1
breast_cancer,29,25,0.9,2,2,25,1.5437906905606258e-05,1
breast_cancer,29,25,0.9,3,57,60,0.00011935130884321507,1
breast_cancer,29,25,0.9,4,1,46,0.00014604843063698025,1
breast_cancer,29,25,0.9,5,1,29,0.006614532522900233,1
breast_cancer,29,25,0.9,6,1,38,0.006940959651107494,1
breast_cancer,29,50,0.75,1,2,32,0.3704337801483621,1
breast_cancer,29,50,0.75,2,59,60,0.00011935130884321507,1
breast_cancer,29,50,0.75,3,1,46,0.00014604843063698025,1
breast_cancer,29,50,0.75,4,1,29,0.006614532522900233,1
breast_cancer,29,50,0.75,5,1,38,0.006940959651107494,1
breast_cancer,29,50,0.85,1,2,32,0.3704337801483621,1
breast_cancer,29,50,0.85,2,59,60,0.00011935130884321507,1
breast_cancer,29,50,0.85,3,1,46,0.00014604843063698025,1
breast_cancer,29,50,0.85,4,1,29,0.006614532522900233,1
breast_cancer,29,50,0.85,5,1,38,0.006940959651107494,1
breast_cancer,29,50,0.9,1,2,32,0.3704337801483621,1
breast_cancer,29,50,0.9,2,2,25,1.5437906905606258e-05,1
breast_cancer,29,50,0.9,3,57,60,0.00011935130884321507,1
breast_cancer,29,50,0.9,4,1,46,0.00014604843063698025,1
breast_cancer,29,50,0.9,5,1,29,0.006614532522900233,1
breast_cancer,29,50,0.9,6,1,38,0.006940959651107494,1
