dataset,model,rule_budget,n_seeds,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,elapsed_sec_mean,elapsed_sec_std
covtype_binary_20000,rulefit,100,3,0.7468732214780198,0.0036128486445380003,0.8561732749635188,0.004206868509238877,0.8335264929589288,0.005924623459786615,17.188372532526653,0.6505103334962516
covtype_binary_20000,rulefit,200,3,0.7456077862194462,0.009335170976881177,0.8560193454242234,0.004778210500794412,0.832096617353681,0.005573867248295544,52.59794362386068,9.401768865939024
covtype_binary_20000,rulefit,400,3,0.7451448188920308,0.010663634409910736,0.8532757973733583,0.006242487876491759,0.8273370243364716,0.006471317299262506,619.3170489470164,95.90786738834156
